Date;Open;High;Low;Close;predict;predict_pct;entrada;saida;profit;sucesso;subida
2020-01-10;51,59327226028817;51,70845621496118;50,97895295318956;51,21892166137695;51,22730534136529;0,000163683258381786;;;0,0;True;
2020-01-13;51,487685498074796;53,40743516563393;51,36290074442652;53,081077575683594;51,33473792588466;-0,03289947622689049;;;0,0;True;
2020-01-14;53,08107498214781;54,088942776045656;52,7931132784101;53,407432556152344;53,036148071077974;-0,006951925365144662;;;0,0;True;
2020-01-15;53,081077460990045;53,829782319630056;52,89870256115348;53,234657287597656;53,28850267666572;0,0010114724469281189;;;0,0;True;
2020-01-16;53,369037657534044;53,70499603603767;52,889100255356105;52,95629119873047;53,36215597574827;0,007664146559937635;;;0,0;True;
2020-01-17;53,99295781788073;54,799252801093026;53,84897513238033;54,71286392211914;52,97995144124346;-0,03167285271965281;53,29028548908238;54,71286392211914;0,026694892323821495;True;True
2020-01-20;54,71286276533627;55,05841827392579;54,26172044449643;55,05841827392578;54,77557463390481;-0,005137155205109045;;;0,0;True;
2020-01-21;54,52088809556005;54,722460925463075;53,50342314749806;53,78178405761719;54,88256946688026;0,020467625396803246;;;0,0;True;
2020-01-22;54,328912484245386;54,5688811854331;53,81058287252009;54,040950775146484;53,97161650946547;-0,00128299492674544;54,328912484245386;54,040950775146484;-0,005300340020286787;False;False
2020-01-23;53,205861271478064;53,49382298356022;52,514750233175434;53,27305221557617;54,148398497739606;0,016431314628289728;;;0,0;True;
2020-01-24;53,38823779209613;53,493824610785516;51,535679050451236;51,641265869140625;53,27087545615203;0,03155634470969093;53,38823779209613;51,641265869140625;-0,032722037572368246;False;False
2020-01-27;49,587133893512245;49,74071372084481;48,454481293822624;48,4832763671875;51,85204211602379;0,06948304655244386;49,587133893512245;48,4832763671875;-0,02226096649778686;False;False
2020-01-28;49,145591735839844;49,999879743594505;49,03040778218228;49,145591735839844;48,6544558102252;-0,009993488902413139;49,145591735839844;49,145591735839844;0,0;False;False
2020-01-29;49,62552772429737;49,807902617492424;48,43528136520949;48,713645935058594;49,452699039166575;0,01517137734041163;;;0,0;True;
2020-01-30;47,96494452828243;49,43355178833008;47,801763909592836;49,43355178833008;48,51366648633853;-0,018608521312213466;47,96494452828243;49,43355178833008;0,03061834584592682;True;True
2020-01-31;48,91521909537892;49,01120877268407;47,80176447006166;48,252906799316406;49,67781684968472;0,029530035491841078;;;0,0;True;
2020-02-03;48,47367712764909;49,04000340293244;47,801764039097904;48,867225646972656;48,107476145510326;-0,01554721986778873;48,47367712764909;48,867225646972656;0,008118808859645776;True;True
2020-02-04;50,10546606882871;50,47021952373833;49,884695300803166;50,17265701293945;49,15375917975451;-0,02030783087533461;;;0,0;True;
2020-02-05;51,18052632532639;51,46848804584091;50,86376953125001;50,86376953125;49,95547078955834;-0,017857479893101824;;;0,0;True;
2020-02-06;51,50688143868467;51,75644727468073;50,70058646308176;51,142127990722656;50,922924053152286;-0,004286171619806933;;;0,0;True;
2020-02-07;50,75818054330467;50,834968623398424;49,83669795075714;50,00947570800781;51,09687542506812;0,021743873569268102;;;0,0;True;
2020-02-10;49,8175057040288;49,8175057040288;47,91695029693789;48,176116943359375;50,107972851177436;0,04009986753580286;49,8175057040288;48,176116943359375;-0,03294803177062078;False;False
2020-02-11;49,09759787187478;50,10546568749726;48,972813121633735;49,961483001708984;48,34006860083336;-0,0324532880823446;49,09759787187478;49,961483001708984;0,017595262645814236;True;True
2020-02-12;50,96935064491729;51,23811808003745;50,71018766998596;50,940555572509766;50,09562823527168;-0,016586535575478734;;;0,0;True;
2020-02-13;50,124662376265135;50,29744013026074;49,49114516549183;50,04787063598633;50,70540458494025;0,013138100394647578;;;0,0;True;
2020-02-14;50,11506477962807;50,18225572584881;48,90562408602272;48,953617095947266;50,1803974569305;0,025060055492504008;50,11506477962807;48,953617095947266;-0,02317561972209481;False;False
2020-02-17;49,63512642931983;51,26691436767579;49,5487375484177;51,26691436767578;49,06433899713138;-0,04296290107783718;49,63512642931983;51,26691436767578;0,03287566801465913;True;True
2020-02-18;50,44142015428299;50,92135755567794;50,02867369615279;50,68138885498047;51,350128240810044;0,01319496961188471;;;0,0;True;
2020-02-19;50,806174400881204;50,98854929808219;50,2974419191514;50,69099044799805;50,44197451318129;-0,004912429854220579;50,806174400881204;50,69099044799805;-0,002267125093385447;False;False
2020-02-20;51,1325306710539;51,34370429727136;49,97108305012135;50,105464935302734;50,98217390922745;0,01749727250424149;;;0,0;True;
2020-02-21;48,95361653915118;49,08799843006421;47,801766005903595;48,118526458740234;50,0146380429472;0,03940502180241956;48,95361653915118;48,118526458740234;-0,01705880258597592;False;False
2020-02-27;42,858412374360654;43,7127003822205;41,81214866929333;42,68563461303711;48,36413291722886;0,1330306637272627;42,858412374360654;42,68563461303711;-0,004031361680277845;False;False
2020-02-28;42,22489524942395;42,53205490112305;41,46659325732788;42,53205490112305;42,887799522785144;0,00836415316610295;42,22489524942395;42,53205490112305;0,007274373326083827;True;True
2020-03-02;43,07918350832531;45,20050600938171;43,011992562980126;44,49979782104492;43,05472630420771;-0,03247366477143421;42,830036357722385;44,49979782104492;0,03898575871793475;True;True
2020-03-03;44,864550481794744;47,12025483327574;44,22143245144424;44,490196228027344;44,245758463596914;-0,005494193893360255;;;0,0;True;
2020-03-04;46,07399208974568;47,120255806582264;45,11411725454264;46,62112045288086;44,47516684295278;-0,046029644699272176;;;0,0;True;
2020-03-05;45,74763467275715;46,025999254813065;44,10624957712854;44,97013473510742;46,66696522111917;0,0377323860826031;;;0,0;True;
2020-03-06;42,42646643630859;43,981462570337925;41,89853603430936;42,82001495361328;44,79853140547413;0,04620541244565568;42,42646643630859;42,82001495361328;0,009276014487218598;True;True
2020-03-09;38,82693605329535;39,8731997226248;36,29286718928354;36,31206512451172;43,19365978160598;0,189512621590034;38,82693605329535;36,31206512451172;-0,06477129499303325;False;False
2020-03-10;40,21875417020596;43,52072204789216;39,16288973036042;43,01198959350586;36,272462611149436;-0,15668949625557393;40,21875417020596;43,01198959350586;0,06945106781475396;True;True
2020-03-11;41,28421347375248;42,512855705783316;37,43511714275629;39,10530090332031;43,568733569839836;0,11413881400770776;;;0,0;True;
2020-03-12;34,55549203122116;34,55549203122116;31,14793729935764;33,93157196044922;38,761937419395856;0,1423560766526506;34,55549203122116;33,93157196044922;-0,01805559794108058;False;False
2020-03-13;40,31474203488571;42,26328672818301;35,515367983113606;41,17863082885742;35,2023748490146;-0,14513003126987745;38,7097311459516;41,17863082885742;0,06377981995268978;True;True
2020-03-16;34,565091307635356;39,73881976058142;34,565091307635356;37,473514556884766;40,3066712141574;0,07560424184317971;;;0,0;True;
2020-03-17;38,87493035259439;41,82174576787284;37,5407049337615;39,84440231323242;37,27980858492245;-0,0643652201920033;38,87493035259439;39,84440231323242;0,024938230161313468;True;True
2020-03-18;37,24314208065596;39,230082654294314;34,26753161952918;37,09916305541992;40,41309315717773;0,08932627662805626;;;0,0;True;
2020-03-19;35,9953063505694;37,435118604592176;33,84518510677735;34,93944549560547;36,660344283539;0,0492537521280918;35,9953063505694;34,93944549560547;-0,029333292643229036;False;False
2020-03-20;36,379255689682104;37,828664998875354;33,317252792732695;33,777992248535156;36,14838738480324;0,07017572621921842;36,379255689682104;33,777992248535156;-0,07150403140009043;False;False
2020-03-23;34,12355070064623;34,42111322682874;32,03102320310581;32,73173141479492;33,4293804614083;0,021314150411793964;34,12355070064623;32,73173141479492;-0,04078764540247415;False;False
2020-03-24;35,38098706213073;37,09916389839723;35,38098706213073;36,12968826293945;33,381083839168454;-0,07607606253803245;33,38435630901474;36,12968826293945;0,08223408378802244;True;True
2020-03-25;36,65761727407809;39,69082149397991;36,56163125878248;39,21088409423828;35,503592772182415;-0,09454750658378097;;;0,0;True;
2020-03-26;39,36446534488433;40,7082915776035;38,3853962361006;40,31474304199219;38,859467289942906;-0,036097855083274455;;;0,0;True;
2020-03-27;37,72307912879202;39,777210626971474;37,62709311288209;38,4909782409668;40,017330471463374;0,03965480484650419;;;0,0;True;
2020-03-30;39,278075466975636;40,62190166560643;39,105301369879726;40,093971252441406;38,758389029662794;-0,03331129795972221;39,278075466975636;40,093971252441406;0,020772295377653238;True;True
2020-03-31;40,60270352784835;42,70483169469181;40,52591544748047;41,48579025268555;40,11897507950196;-0,0329465864060553;;;0,0;True;
2020-04-01;40,132366051455456;42,34967445983726;39,5468418471468;41,62976837158203;41,12502795055401;-0,01212450707202517;;;0,0;True;
2020-04-02;42,18649763544837;42,78161897833564;40,23794932726035;41,06344223022461;41,730659271344116;0,01624844399012426;;;0,0;True;
2020-04-03;41,08264275303723;41,14983369945189;38,1646223369674;38,87493133544922;41,069804084184966;0,056459848888126274;41,08264275303723;38,87493133544922;-0,05373830088924336;False;False
