Date;Open;High;Low;Close;predict;predict_pct;entrada;saida;profit;sucesso;subida
2020-01-16;29131,94921875;29300,3203125;29131,94921875;29297,640625;29026,484991487945;-0,009255203754553354;;;0,0;True;
2020-01-17;29313,310546875;29373,619140625;29289,91015625;29348,099609375;29298,156446304096;-0,0017017511776111771;;;0,0;True;
2020-01-21;29269,05078125;29341,2109375;29146,470703125;29196,0390625;29344,43675549387;0,005082802248489671;;;0,0;True;
2020-01-22;29263,630859375;29320,19921875;29172,259765625;29186,26953125;29211,059230326184;0,0008493616852829344;29263,630859375;29186,26953125;-0,002643599780791206;False;False
2020-01-23;29111,01953125;29190,470703125;28966,98046875;29160,08984375;29194,773218473172;0,0011894124781171023;;;0,0;True;
2020-01-24;29230,390625;29288,7890625;28843,310546875;28989,73046875;29168,456306739965;0,006165143142073282;;;0,0;True;
2020-01-27;28542,490234375;28671,7890625;28440,470703125;28535,80078125;28993,82327609591;0,016050802231099892;28542,490234375;28535,80078125;-0,00023436823732159162;False;False
2020-01-28;28594,279296875;28823,23046875;28575,75;28722,849609375;28551,91076432918;-0,005951319154281487;28594,279296875;28722,849609375;0,004496364855541168;True;True
2020-01-29;28820,529296875;28944,240234375;28728,189453125;28734,44921875;28738,527896930922;0,00014194384412502536;;;0,0;True;
2020-01-30;28640,16015625;28879,7109375;28489,759765625;28859,439453125;28723,29740360093;-0,004717418359604708;;;0,0;True;
2020-01-31;28813,0390625;28813,0390625;28169,529296875;28256,029296875;28876,89486198784;0,02197285254023651;;;0,0;True;
2020-02-03;28319,650390625;28630,390625;28319,650390625;28399,810546875;28260,141442369055;-0,004917959022135543;28319,650390625;28399,810546875;0,0028305489349027546;True;True
2020-02-04;28696,740234375;28904,880859375;28696,740234375;28807,630859375;28443,66459403398;-0,01263436993891398;;;0,0;True;
2020-02-05;29048,73046875;29308,890625;29000,849609375;29290,849609375;28770,68340565511;-0,017758658784462256;;;0,0;True;
2020-02-06;29388,580078125;29408,05078125;29246,9296875;29379,76953125;29303,206285233275;-0,00260598524897504;;;0,0;True;
2020-02-07;29286,919921875;29286,919921875;29056,98046875;29102,509765625;29344,11604506307;0,008301905278404798;;;0,0;True;
2020-02-10;28995,66015625;29278,0703125;28995,66015625;29276,8203125;29131,23842194092;-0,00497259910759229;28995,66015625;29276,8203125;0,009696628900149218;True;True
2020-02-11;29390,7109375;29415,390625;29210,470703125;29276,33984375;29258,683866162977;-0,000603080087239527;;;0,0;True;
2020-02-12;29406,75;29568,5703125;29406,75;29551,419921875;29283,33961818174;-0,00907165558886791;;;0,0;True;
2020-02-13;29436,029296875;29535,400390625;29345,9296875;29423,310546875;29536,731860247623;0,003854811415320736;;;0,0;True;
2020-02-14;29440,470703125;29463,0390625;29283,1796875;29398,080078125;29419,97710473065;0,0007448454643113056;29440,470703125;29398,080078125;-0,0014398759254722338;False;False
2020-02-18;29282,779296875;29330,16015625;29116,810546875;29232,189453125;29401,912637733738;0,005806037378106588;;;0,0;True;
2020-02-19;29312,69921875;29409,08984375;29274,380859375;29348,029296875;29230,40102806309;-0,004008046592226755;29312,69921875;29348,029296875;0,0012052823201760265;True;True
2020-02-20;29296,25;29368,44921875;28959,650390625;29219,98046875;29355,165250778336;0,004626450115971625;;;0,0;True;
2020-02-21;29146,529296875;29146,529296875;28892,69921875;28992,41015625;29211,75146179377;0,00756547332083346;29146,529296875;28992,41015625;-0,00528773560156004;False;False
2020-02-24;28402,9296875;28402,9296875;27912,439453125;27960,80078125;29014,67749021095;0,03769122054857821;28402,9296875;27960,80078125;-0,015566313444228208;False;False
2020-02-25;28037,650390625;28149,19921875;26997,619140625;27081,359375;27980,98417991658;0,033219337052447395;28037,650390625;27081,359375;-0,034107387826790125;False;False
2020-02-26;27159,4609375;27542,779296875;26890,970703125;26957,58984375;27136,19436885748;0,006625389218498201;27159,4609375;26957,58984375;-0,0074328092967143045;False;False
2020-02-27;26526,0;26775,310546875;25752,8203125;25766,640625;26991,838836204246;0,047549784585247945;26526,0;25766,640625;-0,02862698390258611;False;False
2020-02-28;25270,830078125;25494,240234375;24681,009765625;25409,359375;25738,493362825728;0,012953258008919333;25270,830078125;25409,359375;0,005481786567625102;True;True
2020-03-02;25590,509765625;26706,169921875;25391,9609375;26703,3203125;25382,703099874154;-0,049455168764449775;25590,509765625;26703,3203125;0,04348528251554429;True;True
