Date;Open;High;Low;Close;predict;predict_pct;entrada;saida;profit;sucesso;subida
2016-01-18;2066,1971051134838;2066,1971051134838;2056,367919921875;2056,367919921875;2059,9775593803342;0,0017553470969320362;;;0,0;True;
2016-01-19;2056,357988048735;2066,197021484375;2056,357988048735;2066,197021484375;2059,9040181161936;-0,003045693756571377;;;0,0;True;
2016-01-20;2046,5190408027443;2046,5190408027443;2027,3427734375;2027,3427734375;2069,6708177981363;0,02087858299801293;;;0,0;True;
2016-01-21;2026,9592314623676;2046,5191161754003;2026,9592314623676;2027,824951171875;2032,7960693238872;0,002451453291931971;2026,9592314623676;2027,824951171875;0,00042710267481926856;True;True
2016-01-22;2056,35813345849;2056,35813345849;2028,808837890625;2028,808837890625;2028,5988147559633;-0,00010352041589101191;;;0,0;True;
2016-01-26;2026,8509002462813;2056,358154296875;2026,8509002462813;2056,358154296875;2032,8392568373863;-0,01143716011257312;;;0,0;True;
2016-01-27;2036,6801757812502;2036,6801757812502;2026,8411411156403;2036,68017578125;2061,5870524203137;0,012229154550252197;;;0,0;True;
2016-01-28;2026,8410477506368;2027,834799814519;2026,8410477506368;2027,824951171875;2042,7971632532826;0,007383384878835386;2026,8410477506368;2027,824951171875;0,0004854368932039055;True;True
2016-01-29;2066,197021484375;2066,197021484375;2066,197021484375;2066,197021484375;2029,4519639904188;-0,01778390788094264;2032,5831774370163;2066,197021484375;0,016537499877246953;True;True
2016-02-01;2066,1971064028535;2262,977783203125;2066,1971064028535;2262,977783203125;2067,0427978560424;-0,08658281437909077;;;0,0;True;
2016-02-02;2066,197021484375;2066,197021484375;2066,197021484375;2066,197021484375;2264,5299795116844;0,09598937369720195;;;0,0;True;
2016-02-03;2213,772705078125;2213,772705078125;2213,772705078125;2213,772705078125;2087,95085609384;-0,05683593834889422;2213,772705078125;2213,772705078125;0,0;False;False
2016-02-04;2207,879150390625;2207,879150390625;2207,879150390625;2207,879150390625;2191,866187854587;-0,007252644481562598;;;0,0;True;
2016-02-05;2208,8531096598767;2208,8531096598767;2054,39013671875;2054,39013671875;2213,391307366021;0,07739580121876255;;;0,0;True;
2016-02-10;2066,187172842508;2066,197021484375;2061,277504766555;2066,197021484375;2069,5610862212916;0,0016281432515568017;2066,187172842508;2066,197021484375;4,766577779813375e-06;True;True
2016-02-11;2066,187172842508;2066,197021484375;2056,357988048735;2066,197021484375;2051,1318007898553;-0,007291279843050336;;;0,0;True;
2016-02-12;2125,231507457386;2164,587646484375;2125,231507457386;2164,587646484375;2071,9839149765576;-0,04278123441119153;;;0,0;True;
2016-02-15;2164,587501546144;2164,587501546144;2072,130126953125;2072,130126953125;2174,341673016718;0,04932679889842895;;;0,0;True;
2016-02-16;2066,1970053765785;2164,5873389659396;2066,1970053765785;2164,47900390625;2084,1561742558115;-0,03710954437787539;2066,1970053765785;2164,47900390625;0,04756661551339292;True;True
2016-02-17;2068,174801321756;2072,21875;2068,174801321756;2072,21875;2154,658027444452;0,03978309599044594;;;0,0;True;
2016-02-18;2154,74853515625;2154,74853515625;2154,74853515625;2154,74853515625;2080,825531235836;-0,03430702131330299;2143,8847373072294;2154,74853515625;0,005067342315550949;True;True
2016-02-19;2153,7547997945844;2153,7646484375;2153,7547997945844;2153,7646484375;2152,932957508238;-0,0003861568300257412;;;0,0;True;
2016-02-22;2153,7744140625;2153,7744140625;2153,7744140625;2153,7744140625;2159,483361852873;0,002650671190584264;;;0,0;True;
2016-02-23;2153,7744140625;2153,7744140625;2153,7744140625;2153,7744140625;2158,8865799820164;0,0023735846642702896;;;0,0;True;
2016-02-24;2199,0242511172123;2233,451023856248;2165,571533203125;2165,571533203125;2152,120926275412;-0,006211111811124548;;;0,0;True;
2016-02-25;2174,426587647347;2227,557373046875;2164,587553314101;2227,557373046875;2167,368337344767;-0,02702019549771717;;;0,0;True;
2016-02-26;2164,597312418142;2184,2655316282912;2164,597312418142;2165,591064453125;2229,428413404556;0,02947802565280333;;;0,0;True;
2016-02-29;2227,5574330357144;2238,38037109375;2227,5574330357144;2238,38037109375;2173,648472268178;-0,028919079018702165;2218,2812713375333;2238,38037109375;0,009060663323410711;True;True
2016-03-01;2214,7666887132077;2281,672124000857;2185,298828125;2185,298828125;2231,840760351591;0,02129774272863383;;;0,0;True;
2016-03-02;2213,78271484375;2213,78271484375;2213,78271484375;2213,78271484375;2191,636871833276;-0,010003620889251108;2213,78271484375;2213,78271484375;0,0;False;False
2016-03-03;2261,994090576172;2329,883430397727;2164,587646484375;2164,587646484375;2213,521531622339;0,022606562140110142;;;0,0;True;
