Date;Open;High;Low;Close;predict;predict_pct;entrada;saida;profit_05;sucesso;subida
2016-01-20;28,329999923706055;28,579999923706055;26,190000534057617;26,549999237060547;28,830890374676564;0,08590927318868524;;;0,0;True;
2016-01-21;28,350000381469727;30,25;27,8700008392334;29,530000686645508;27,47565573720386;-0,06956806304344909;28,350000381469727;29,530000686645508;0,041622585160424164;True;True
2016-01-22;29,84000015258789;32,349998474121094;29,530000686645508;32,189998626708984;28,815140230078658;-0,10484183102232592;;;0,0;True;
2016-01-25;32,04999923706055;32,7400016784668;29,68000030517578;30,34000015258789;30,906312100862444;0,018665522261912315;;;0,0;True;
2016-01-26;29,809999465942383;32,40999984741211;29,25;31,450000762939453;30,673222705865573;-0,024698824744997516;29,809999465942383;31,450000762939453;0,055015140099910154;True;True
2016-01-27;30,549999237060547;32,84000015258789;30,139999389648438;32,29999923706055;31,227880548980256;-0,0331925298267548;;;0,0;True;
2016-01-28;32,189998626708984;34,81999969482422;31,739999771118164;33,220001220703125;31,952323634097525;-0,0381600704402012;;;0,0;True;
2016-01-29;33,70000076293945;34,400001525878906;32,650001525878906;33,619998931884766;32,78721281720273;-0,024770557440209617;;;0,0;True;
2016-02-01;33,83000183105469;34,18000030517578;31,290000915527344;31,6200008392334;33,36286128811177;0,055118924814064885;;;0,0;True;
2016-02-02;31,3700008392334;31,530000686645508;29,56999969482422;29,8799991607666;32,427475953799316;0,08525692317882094;31,3700008392334;29,8799991607666;-0,04749766141552991;False;False
2016-02-03;29,75;32,75;29,399999618530273;32,279998779296875;31,0262588878402;-0,038839527226400494;29,75;32,279998779296875;0,08504197577468497;True;True
2016-02-04;32,709999084472656;33,599998474121094;31,530000686645508;31,719999313354492;31,858140508187915;0,00435501884690348;;;0,0;True;
2016-02-05;31,639999389648438;32,45000076293945;30,6299991607666;30,889999389648438;31,870560446984822;0,03174364120139739;;;0,0;True;
2016-02-08;30,969999313354492;31,3799991607666;29,56999969482422;29,690000534057617;31,389743405015142;0,05724967465082176;30,969999313354492;29,690000534057617;-0,04133028116487336;False;False
2016-02-09;30,170000076293945;30,610000610351562;27,739999771118164;27,940000534057617;30,490579932379035;0,09128773620502884;30,170000076293945;27,940000534057617;-0,07391446922761358;False;False
2016-02-10;28,360000610351562;29,219999313354492;27,239999771118164;27,450000762939453;29,09832498261848;0,06004823948509497;28,360000610351562;27,450000762939453;-0,03208744103764072;False;False
2016-02-11;27,34000015258789;27,479999542236328;26,049999237060547;26,209999084472656;28,242014187472943;0,07752824013657045;27,34000015258789;26,209999084472656;-0,04133142142679447;False;False
2016-02-12;27,299999237060547;29,65999984741211;26,950000762939453;29,440000534057617;27,165848981562604;-0,07724699426768566;27,299999237060547;29,440000534057617;0,078388328088008;True;True
2016-02-16;29,079999923706055;31,530000686645508;28,700000762939453;29,040000915527344;28,616580471581486;-0,014580593340114523;;;0,0;True;
2016-02-17;29,139999389648438;31,489999771118164;28,729999542236328;30,65999984741211;28,975787385440547;-0,054931913579696845;;;0,0;True;
2016-02-18;31,350000381469727;31,979999542236328;30,270000457763672;30,770000457763672;30,071085901813685;-0,02271415487657691;;;0,0;True;
2016-02-19;30,600000381469727;30,729999542236328;29,049999237060547;29,639999389648438;30,583478045554433;0,031831264350008714;;;0,0;True;
2016-02-22;29,719999313354492;32,04999923706055;29,479999542236328;31,479999542236328;30,13153205956282;-0,04283568939905125;29,719999313354492;31,479999542236328;0,05921938995775777;True;True
2016-02-23;33,34000015258789;33,529998779296875;31,219999313354492;31,8700008392334;31,02384789719695;-0,02655013868072431;;;0,0;True;
2016-02-24;31,280000686645508;32,400001525878906;30,559999465942383;32,150001525878906;31,61713414045926;-0,01657441244569513;;;0,0;True;
2016-02-25;32,189998626708984;33,4900016784668;31,06999969482422;33,06999969482422;32,02371582242892;-0,031638460297870985;;;0,0;True;
2016-02-26;33,040000915527344;34,689998626708984;32,63999938964844;32,779998779296875;32,728598285244104;-0,0015680444163175267;;;0,0;True;
2016-02-29;32,720001220703125;33,97999954223633;32,31999969482422;33,75;32,84713545013342;-0,02675154221826903;;;0,0;True;
2016-03-01;33,900001525878906;34,7599983215332;33,369998931884766;34,400001525878906;33,463475481566036;-0,02722459310382086;;;0,0;True;
2016-03-02;33,88999938964844;35,16999816894531;33,54999923706055;34,65999984741211;34,096091758408775;-0,016269708352160794;;;0,0;True;
2016-03-03;34,72999954223633;35,31999969482422;34,189998626708984;34,56999969482422;34,50705034821031;-0,0018209241298700052;;;0,0;True;
2016-03-04;34,65999984741211;36,34000015258789;34,400001525878906;35,91999816894531;34,62245170539036;-0,03612323300942555;;;0,0;True;
2016-03-07;36,20000076293945;38,11000061035156;36,09000015258789;37,900001525878906;35,45996642205829;-0,06438087085971522;;;0,0;True;
2016-03-08;37,939998626708984;38,38999938964844;36,119998931884766;36,5;36,96165411490422;0,012648057942581392;;;0,0;True;
2016-03-09;36,36000061035156;38,5099983215332;36,2400016784668;38,290000915527344;36,75628373211809;-0,04005529241936634;36,36000061035156;38,290000915527344;0,05308031553295178;True;True
2016-03-10;38,16999816894531;38,47999954223633;37,209999084472656;37,84000015258789;37,720182740624466;-0,003166422079288189;;;0,0;True;
2016-03-11;37,9900016784668;39,02000045776367;37,91999816894531;38,5;37,850995281876614;-0,016857265405802235;;;0,0;True;
2016-03-14;38,16999816894531;38,77000045776367;36,68000030517578;37,18000030517578;38,29087572541175;0,029878305839640573;;;0,0;True;
2016-03-15;37,369998931884766;37,400001525878906;35,959999084472656;36,34000015258789;37,69804257410633;0,03737045723214538;37,369998931884766;36,34000015258789;-0,02756218380349118;False;False
2016-03-16;36,7400016784668;38,630001068115234;36,61000061035156;38,459999084472656;36,96381237046836;-0,03890241158659691;36,7400016784668;38,459999084472656;0,04681538724626533;True;True
2016-03-17;38,59000015258789;40,36000061035156;38,470001220703125;40,20000076293945;37,90458550783372;-0,05709988088412887;;;0,0;True;
2016-03-18;40,25;41,20000076293945;39,150001525878906;39,439998626708984;39,308006322041464;-0,003346660985381833;;;0,0;True;
2016-03-21;39,060001373291016;40,29999923706055;38,61000061035156;39,90999984741211;39,437110358649655;-0,011848897283148419;;;0,0;True;
2016-03-22;41,59000015258789;41,900001525878906;40,77000045776367;41,45000076293945;39,76506335255864;-0,040649876462422574;;;0,0;True;
2016-03-23;41,189998626708984;41,34000015258789;39,66999816894531;39,790000915527344;40,80074619243584;0,02540199179824776;;;0,0;True;
2016-03-24;39,72999954223633;39,77000045776367;38,33000183105469;39,459999084472656;40,25256413648706;0,02008527801325455;39,72999954223633;39,459999084472656;-0,006795883737089836;False;False
2016-03-28;39,54999923706055;40,13999938964844;38,86000061035156;39,38999938964844;39,83515926031339;0,011301342410833914;39,54999923706055;39,38999938964844;-0,004045508230052786;False;False
2016-03-29;39,31999969482422;39,47999954223633;37,90999984741211;38,279998779296875;39,623454449385314;0,03509549929283229;39,31999969482422;38,279998779296875;-0,026449667436397317;False;False
2016-03-30;38,52000045776367;39,849998474121094;38,13999938964844;38,31999969482422;38,88704907837529;0,014797739772102858;38,52000045776367;38,31999969482422;-0,005192127740464292;False;False
2016-03-31;38,29999923706055;39,040000915527344;37,56999969482422;38,34000015258789;38,609263971673634;0,007023052113044104;38,29999923706055;38,34000015258789;0,0010444103478894906;True;True
2016-04-01;38,13999938964844;38,560001373291016;36,630001068115234;36,790000915527344;38,50735375159944;0,04667988022113034;38,13999938964844;36,790000915527344;-0,03539587036510272;False;False
2016-04-04;36,61000061035156;37,209999084472656;35,459999084472656;35,70000076293945;37,55827306630175;0,052052444359928174;36,61000061035156;35,70000076293945;-0,02485659197598611;False;False
2016-04-05;35,5;36,58000183105469;35,2400016784668;35,88999938964844;36,53197700542721;0,017887367698421697;35,5;35,88999938964844;0,010985898299955998;True;True
2016-04-06;36,52000045776367;37,900001525878906;36,43000030517578;37,75;36,22343303837691;-0,04043885991054541;36,34931712040007;37,75;0,038533953057781956;True;True
2016-04-07;37,7599983215332;38,29999923706055;36,689998626708984;37,2599983215332;37,18611138053866;-0,0019830097778571476;;;0,0;True;
2016-04-08;37,52000045776367;39,84000015258789;37,45000076293945;39,720001220703125;37,293007386975425;-0,061102561911873354;;;0,0;True;
2016-04-11;39,720001220703125;40,75;39,25;40,36000061035156;38,776859992447946;-0,039225485479739364;;;0,0;True;
2016-04-12;40,349998474121094;42,25;40,09000015258789;42,16999816894531;39,758448289687664;-0,057186388047641756;;;0,0;True;
2016-04-13;41,630001068115234;42,41999816894531;41,2400016784668;41,7599983215332;41,21954005878622;-0,012942008727722998;;;0,0;True;
2016-04-14;41,540000915527344;42,15999984741211;40,84000015258789;41,5;41,57713018829185;0,0018585587540203008;;;0,0;True;
2016-04-15;41,43000030517578;41,72999954223633;39,97999954223633;40,36000061035156;41,57118292280228;0,030009472104419954;;;0,0;True;
2016-04-18;38,75;40,2400016784668;37,61000061035156;39,779998779296875;40,90137407094133;0,02818942498882282;38,75;39,779998779296875;0,02658061365927411;True;True
2016-04-19;40,040000915527344;41,529998779296875;39,58000183105469;41,08000183105469;40,287867224688;-0,01928273055158114;40,040000915527344;41,08000183105469;0,025974048245439363;True;True
2016-04-20;40,79999923706055;42,90999984741211;39,849998474121094;42,630001068115234;40,79797781572435;-0,04297497552166685;;;0,0;True;
2016-04-21;43,970001220703125;44,4900016784668;43,04999923706055;43,18000030517578;41,91401942125856;-0,02931868631241019;;;0,0;True;
2016-04-22;43,41999816894531;44,45000076293945;43,11000061035156;43,72999954223633;42,69247901886161;-0,023725601057293266;;;0,0;True;
2016-04-25;43,75;44,040000915527344;42,58000183105469;42,63999938964844;43,33286181225544;0,016249118961648046;;;0,0;True;
2016-04-26;42,959999084472656;44,83000183105469;42,5;44,040000915527344;42,956683448381405;-0,02459848875171089;42,959999084472656;44,040000915527344;0,02513970796254128;True;True
2016-04-27;44,63999938964844;45,619998931884766;43,77000045776367;45,33000183105469;43,622406360629974;-0,037670315496322604;;;0,0;True;
2016-04-28;45,29999923706055;46,13999938964844;44,939998626708984;46,029998779296875;44,64988832905785;-0,02998284785659744;;;0,0;True;
2016-04-29;45,900001525878906;46,779998779296875;45,2400016784668;45,91999816894531;45,479936903874155;-0,00958321608489876;;;0,0;True;
2016-05-02;45,900001525878906;46,150001525878906;44,540000915527344;44,779998779296875;45,75504458861713;0,021774136576597103;;;0,0;True;
2016-05-03;44,91999816894531;45,349998474121094;43,31999969482422;43,650001525878906;45,20019200937604;0,035514099182289094;44,91999816894531;43,650001525878906;-0,028272410837816953;False;False
2016-05-04;43,849998474121094;44,880001068115234;43,220001220703125;43,779998779296875;44,31172694561775;0,012145458683117338;43,849998474121094;43,779998779296875;-0,0015963442932735994;False;False
2016-05-05;44,040000915527344;46,06999969482422;43,959999084472656;44,31999969482422;44,02443231717987;-0,006668939072191904;44,040000915527344;44,31999969482422;0,006357828643871688;True;True
2016-05-06;44,52000045776367;45,34000015258789;43,540000915527344;44,65999984741211;44,22305023954358;-0,00978391422663305;;;0,0;True;
2016-05-09;45,0;45,939998626708984;43,2400016784668;43,439998626708984;44,50333061632908;0,024478177330473194;;;0,0;True;
2016-05-10;43,25;44,790000915527344;43,029998779296875;44,65999984741211;43,903759233553856;-0,01693328742593081;43,25;44,65999984741211;0,032601152541320344;True;True
2016-05-11;44,599998474121094;46,36000061035156;43,959999084472656;46,22999954223633;44,37273514416517;-0,0401744411953614;;;0,0;True;
2016-05-12;46,0;47,02000045776367;45,61000061035156;46,70000076293945;45,48366059390389;-0,026045827605228555;;;0,0;True;
2016-05-13;46,40999984741211;46,4900016784668;45,75;46,209999084472656;46,21319530675597;6,916733059170177e-05;;;0,0;True;
2016-05-16;46,279998779296875;47,97999954223633;46,150001525878906;47,720001220703125;46,2247315887391;-0,03133423289426307;;;0,0;True;
2016-05-17;47,900001525878906;48,7599983215332;47,529998779296875;48,310001373291016;47,113432762307376;-0,024768548477938634;;;0,0;True;
2016-05-18;48,529998779296875;48,95000076293945;47,75;48,189998626708984;47,82232350368061;-0,007629697727872475;;;0,0;True;
2016-05-19;47,869998931884766;48,279998779296875;46,72999954223633;48,15999984741211;48,04202013426605;-0,002449744882056848;;;0,0;True;
2016-05-20;48,20000076293945;48,790000915527344;47,439998626708984;47,75;48,114317977198596;0,007629695857562124;;;0,0;True;
2016-05-23;48,459999084472656;48,5;47,400001525878906;48,08000183105469;47,90386768237776;-0,0036633556981930937;47,8737463873126;48,08000183105469;0,004308320516080322;True;True
2016-05-24;48,08000183105469;49,27000045776367;47,63999938964844;48,619998931884766;48,01097897624249;-0,012526120300732524;;;0,0;True;
2016-05-25;49,09000015258789;49,75;48,650001525878906;49,560001373291016;48,37091342065875;-0,023992895877381626;;;0,0;True;
2016-05-26;49,70000076293945;50,209999084472656;49,220001220703125;49,47999954223633;49,06842723089938;-0,00831795301424021;;;0,0;True;
2016-05-27;49,310001373291016;49,599998474121094;48,689998626708984;49,33000183105469;49,3068877638746;-0,0004685600308560467;;;0,0;True;
2016-05-31;49,540000915527344;50,099998474121094;48,810001373291016;49,099998474121094;49,31661081207562;0,0044116567145862096;;;0,0;True;
2016-06-01;48,81999969482422;49,25;47,75;49,0099983215332;49,18593956807957;0,003589905173880803;;;0,0;True;
2016-06-02;48,900001525878906;49,470001220703125;47,970001220703125;49,16999816894531;49,079805076908364;-0,0018343114784558079;;;0,0;True;
2016-06-03;49,040000915527344;49,40999984741211;48,33000183105469;48,619998931884766;49,13006107074038;0,010490788771307935;;;0,0;True;
2016-06-06;48,880001068115234;49,900001525878906;48,709999084472656;49,689998626708984;48,828637101500036;-0,017334706158473434;48,880001068115234;49,689998626708984;0,01657114445363872;True;True
2016-06-07;49,709999084472656;50,529998779296875;49,439998626708984;50,36000061035156;49,33174678020125;-0,020418066276570945;;;0,0;True;
2016-06-08;50,40999984741211;51,619998931884766;50,31999969482422;51,22999954223633;49,929758540508004;-0,025380460928100312;;;0,0;True;
2016-06-09;51,45000076293945;51,66999816894531;50,22999954223633;50,560001373291016;50,6836687131182;0,0024459520662218903;;;0,0;True;
