Date;Open;High;Low;Close;predict;predict_pct;entrada;saida;profit_05;sucesso;subida
2016-03-04;1994,010009765625;2009,1300048828125;1986,77001953125;1999,989990234375;2000,3909079209275;0,00020045984655436833;;;0,0;True;
2016-03-07;1996,1099853515625;2006,1199951171875;1989,3800048828125;2001,760009765625;1995,6132448530677;-0,003070680242671542;;;0,0;True;
2016-03-08;1996,8800048828125;1996,8800048828125;1977,4300537109375;1979,260009765625;2008,244953989409;0,014644333781702601;;;0,0;True;
2016-03-09;1981,43994140625;1992,68994140625;1979,8399658203125;1989,260009765625;1979,507562291302;-0,004902550408919182;1981,43994140625;1989,260009765625;0,00394665929355642;True;True
2016-03-10;1990,969970703125;2005,0799560546875;1969,25;1989,5699462890625;1989,5039583546552;-3,316693365340573e-05;;;0,0;True;
2016-03-11;1994,7099609375;2022,3699951171875;1994,7099609375;2022,18994140625;1985,4617727077846;-0,01816257115438147;;;0,0;True;
2016-03-14;2019,27001953125;2024,5699462890625;2012,050048828125;2019,6400146484375;2024,493537919908;0,0024031625617773056;;;0,0;True;
2016-03-15;2015,27001953125;2015,93994140625;2005,22998046875;2015,9300537109375;2018,8476290125216;0,0014472601845552102;;;0,0;True;
2016-03-16;2014,239990234375;2032,02001953125;2010,0400390625;2027,219970703125;2025,7957125303071;-0,0007025671576843528;;;0,0;True;
2016-03-17;2026,9000244140625;2046,239990234375;2022,1600341796875;2040,5899658203125;2017,2437391994465;-0,011440920033869206;;;0,0;True;
2016-03-18;2041,1600341796875;2052,360107421875;2041,1600341796875;2049,580078125;2047,961887853588;-0,0007895228338149485;;;0,0;True;
2016-03-21;2047,8800048828125;2053,909912109375;2043,1400146484375;2051,60009765625;2045,0741951365374;-0,0031808842898612966;;;0,0;True;
2016-03-22;2048,639892578125;2056,60009765625;2040,5699462890625;2049,800048828125;2059,5199863274524;0,00474189543750092;;;0,0;True;
2016-03-23;2048,550048828125;2048,550048828125;2034,8599853515625;2036,7099609375;2046,062411694597;0,004591940402153272;;;0,0;True;
2016-03-24;2032,47998046875;2036,0400390625;2022,489990234375;2035,93994140625;2043,8419251111584;0,003881245975974279;;;0,0;True;
2016-03-28;2037,8900146484375;2042,6700439453125;2031,9599609375;2037,050048828125;2030,5688338546547;-0,0031816670273755454;;;0,0;True;
2016-03-29;2035,75;2055,909912109375;2028,31005859375;2055,010009765625;2040,1420055072326;-0,007235003327350276;;;0,0;True;
2016-03-30;2058,27001953125;2072,2099609375;2058,27001953125;2063,949951171875;2050,520543768059;-0,006506653611533131;;;0,0;True;
2016-03-31;2063,77001953125;2067,919921875;2057,4599609375;2059,739990234375;2067,94816584207;0,003985054252775289;;;0,0;True;
2016-04-01;2056,6201171875;2075,070068359375;2043,97998046875;2072,780029296875;2061,850703957932;-0,005272785912864175;;;0,0;True;
2016-04-04;2073,18994140625;2074,02001953125;2062,570068359375;2066,1298828125;2072,1482300951056;0,002912860093003067;;;0,0;True;
2016-04-05;2062,5;2062,5;2042,56005859375;2045,1700439453125;2067,8425536218374;0,011085879994989334;;;0,0;True;
2016-04-06;2045,56005859375;2067,330078125;2043,0899658203125;2066,659912109375;2051,0249510821523;-0,007565328448871256;2045,56005859375;2066,659912109375;0,010314951852418597;True;True
2016-04-07;2063,010009765625;2063,010009765625;2033,800048828125;2041,9100341796875;2058,0742800035187;0,007916238009146648;;;0,0;True;
2016-04-08;2045,5400390625;2060,6298828125;2041,68994140625;2047,5999755859375;2049,814266644313;0,0010814080312449015;2045,5400390625;2047,5999755859375;0,001007037987084125;True;True
2016-04-11;2050,22998046875;2062,929931640625;2041,8800048828125;2041,989990234375;2045,8722107360552;0,0019011946778615396;;;0,0;True;
2016-04-12;2043,719970703125;2065,050048828125;2039,739990234375;2061,719970703125;2040,0866349297555;-0,010492858429261731;;;0,0;True;
2016-04-13;2065,919921875;2083,179931640625;2065,919921875;2082,419921875;2063,04563773301;-0,009303735494686105;;;0,0;True;
2016-04-14;2082,889892578125;2087,840087890625;2078,1298828125;2082,780029296875;2077,7863804009016;-0,0023975882357865075;;;0,0;True;
2016-04-15;2083,10009765625;2083,219970703125;2076,31005859375;2080,72998046875;2092,3062782065804;0,005563575209899474;;;0,0;True;
2016-04-18;2078,830078125;2094,659912109375;2073,64990234375;2094,340087890625;2078,164370490145;-0,007723539025016657;2078,830078125;2094,340087890625;0,007460931958235939;True;True
2016-04-19;2096,050048828125;2104,050048828125;2091,679931640625;2100,800048828125;2095,9352994368555;-0,0023156651171933884;;;0,0;True;
2016-04-20;2101,52001953125;2111,050048828125;2096,320068359375;2102,39990234375;2098,9333886565437;-0,0016488364955410395;;;0,0;True;
2016-04-21;2102,090087890625;2103,780029296875;2088,52001953125;2091,47998046875;2108,0120354806686;0,007904476813693107;;;0,0;True;
2016-04-22;2091,489990234375;2094,320068359375;2081,199951171875;2091,580078125;2090,636264985996;-0,00045124408521324266;2091,489990234375;2091,580078125;4,3073546154070996e-05;True;True
2016-04-25;2089,3701171875;2089,3701171875;2077,52001953125;2087,7900390625;2094,042379643437;0,002994717123827595;;;0,0;True;
2016-04-26;2089,840087890625;2096,8701171875;2085,800048828125;2091,699951171875;2084,8939934980153;-0,003253792528917221;;;0,0;True;
2016-04-27;2092,330078125;2099,889892578125;2082,31005859375;2095,14990234375;2095,034009764017;-5,531469590958071e-05;;;0,0;True;
2016-04-28;2090,929931640625;2099,300048828125;2071,6201171875;2075,81005859375;2091,8929673624552;0,007747774755268555;;;0,0;True;
2016-04-29;2071,820068359375;2073,85009765625;2052,280029296875;2065,300048828125;2083,7676861982436;0,008941866524719844;2071,820068359375;2065,300048828125;-0,003147000857276705;False;False
2016-05-02;2067,169921875;2083,419921875;2066,110107421875;2081,429931640625;2061,873768020033;-0,009395542613907515;2067,169921875;2081,429931640625;0,006898324910170173;True;True
2016-05-03;2077,179931640625;2077,179931640625;2054,889892578125;2063,3701171875;2079,1610899966354;0,007653000631151707;;;0,0;True;
2016-05-04;2060,300048828125;2060,300048828125;2045,550048828125;2051,1201171875;2066,8667457657248;0,007677087483212164;2060,300048828125;2051,1201171875;-0,004455628511898735;False;False
2016-05-05;2052,949951171875;2060,22998046875;2045,77001953125;2050,6298828125;2054,8546698885266;0,0020602387156438695;2052,949951171875;2050,6298828125;-0,001130114427802087;False;False
2016-05-06;2047,77001953125;2057,719970703125;2039,449951171875;2057,139892578125;2044,6733524124938;-0,006060132424930753;;;0,0;True;
2016-05-09;2057,550048828125;2064,14990234375;2054,31005859375;2058,68994140625;2060,1136312341587;0,000691551359567999;;;0,0;True;
2016-05-10;2062,6298828125;2084,8701171875;2062,6298828125;2084,389892578125;2056,785207937301;-0,013243532190937879;;;0,0;True;
2016-05-11;2083,2900390625;2083,2900390625;2064,4599609375;2064,4599609375;2084,8820600022946;0,009892223366502417;;;0,0;True;
2016-05-12;2067,169921875;2073,989990234375;2053,1298828125;2064,110107421875;2068,280437352448;0,002020400905735631;2067,169921875;2064,110107421875;-0,0014801949374096957;False;False
2016-05-13;2062,5;2066,7900390625;2043,1300048828125;2046,6099853515625;2067,889599735723;0,010397493678066416;;;0,0;True;
2016-05-16;2046,530029296875;2071,8798828125;2046,530029296875;2066,659912109375;2042,6243814210882;-0,011630133505495133;2046,530029296875;2066,659912109375;0,009836104295726456;True;True
2016-05-17;2065,0400390625;2065,68994140625;2040,8199462890625;2047,2099609375;2068,6421701495474;0,010468984432956185;;;0,0;True;
2016-05-18;2044,3800048828125;2060,610107421875;2034,489990234375;2047,6300048828125;2045,440446105153;-0,0010693136809083459;2044,3800048828125;2047,6300048828125;0,0015897240201125928;True;True
2016-05-19;2044,2099609375;2044,2099609375;2025,9100341796875;2040,0400390625;2055,1499908431288;0,007406693737036951;;;0,0;True;
2016-05-20;2041,8800048828125;2058,35009765625;2041,8800048828125;2052,320068359375;2031,2382059704878;-0,010272209834083057;2041,8800048828125;2052,320068359375;0,005112966213292047;True;True
2016-05-23;2052,22998046875;2055,580078125;2047,260009765625;2048,0400390625;2059,937302225457;0,005809096959062954;;;0,0;True;
2016-05-24;2052,64990234375;2079,669921875;2052,64990234375;2076,06005859375;2041,1303214775792;-0,01682501282734128;2049,63761571433;2076,06005859375;0,012891275353673404;True;True
2016-05-25;2078,929931640625;2094,72998046875;2078,929931640625;2090,5400390625;2082,1412873283048;-0,004017503409292078;;;0,0;True;
2016-05-26;2091,43994140625;2094,300048828125;2087,080078125;2090,10009765625;2082,6867945924664;-0,0035468650865556617;;;0,0;True;
2016-05-27;2090,06005859375;2099,06005859375;2090,06005859375;2099,06005859375;2104,6093825116577;0,002643718503998249;;;0,0;True;
2016-05-31;2100,1298828125;2103,47998046875;2088,659912109375;2096,949951171875;2088,8810378395838;-0,0038479284294705707;;;0,0;True;
2016-06-01;2093,93994140625;2100,969970703125;2085,10009765625;2099,330078125;2107,5611895521643;0,003920827654942061;;;0,0;True;
2016-06-02;2097,7099609375;2105,260009765625;2088,590087890625;2105,260009765625;2092,500943071761;-0,006060565742321056;;;0,0;True;
2016-06-03;2104,070068359375;2104,070068359375;2085,360107421875;2099,1298828125;2111,297131619093;0,005796329663170008;;;0,0;True;
2016-06-06;2100,830078125;2113,360107421875;2100,830078125;2109,409912109375;2096,200370441721;-0,0062621975898674576;2100,7406459609974;2109,409912109375;0,004126766512108748;True;True
2016-06-07;2110,179931640625;2119,219970703125;2110,179931640625;2112,1298828125;2113,1218813694973;0,0004696674030653103;;;0,0;True;
2016-06-08;2112,7099609375;2120,550048828125;2112,7099609375;2119,1201171875;2108,019572567505;-0,005238280043666332;;;0,0;True;
2016-06-09;2115,64990234375;2117,639892578125;2107,72998046875;2115,47998046875;2125,2560143587693;0,004621189507949541;;;0,0;True;
2016-06-10;2109,570068359375;2109,570068359375;2089,9599609375;2096,070068359375;2112,130008063539;0,007661928838444965;;;0,0;True;
2016-06-13;2091,75;2098,1201171875;2078,4599609375;2079,06005859375;2104,882201391287;0,012420104311466007;2091,75;2079,06005859375;-0,006066662558264602;False;False
2016-06-14;2076,64990234375;2081,300048828125;2064,10009765625;2075,320068359375;2074,2468854064164;-0,0005171168386605141;2076,64990234375;2075,320068359375;-0,0006403746644411124;False;False
2016-06-15;2077,60009765625;2085,64990234375;2069,800048828125;2071,5;2077,4031685933023;0,002849707262033485;;;0,0;True;
2016-06-16;2066,360107421875;2079,6201171875;2050,3701171875;2077,989990234375;2067,662349170808;-0,004970014827839653;;;0,0;True;
2016-06-17;2078,199951171875;2078,199951171875;2062,840087890625;2071,219970703125;2080,9506566170476;0,004698045621209124;;;0,0;True;
2016-06-20;2075,580078125;2100,659912109375;2075,580078125;2083,25;2069,8350565365267;-0,006439430439684757;;;0,0;True;
2016-06-21;2085,18994140625;2093,659912109375;2083,02001953125;2088,89990234375;2085,4424932400807;-0,00165513392948613;;;0,0;True;
2016-06-22;2089,75;2099,7099609375;2084,360107421875;2085,449951171875;2085,5899301703175;6,71217251528855e-05;;;0,0;True;
2016-06-23;2092,800048828125;2113,320068359375;2092,800048828125;2113,320068359375;2092,819893669918;-0,009700459005895667;;;0,0;True;
2016-06-24;2103,81005859375;2103,81005859375;2032,5699462890625;2037,4100341796875;2104,8560982370495;0,03310382442703408;;;0,0;True;
2016-06-27;2031,449951171875;2031,449951171875;1991,6800537109375;2000,5400390625;2056,779762911029;0,028112271062010086;2031,449951171875;2000,5400390625;-0,015215689705544655;False;False
2016-06-28;2006,6700439453125;2036,0899658203125;2006,6700439453125;2036,0899658203125;1996,9093773431316;-0,019243053664082854;2006,6700439453125;2036,0899658203125;0,014661065960379638;True;True
2016-06-29;2042,68994140625;2073,1298828125;2042,68994140625;2070,77001953125;2018,8413976892496;-0,025076962362896915;;;0,0;True;
2016-06-30;2073,169921875;2098,93994140625;2070,0;2098,860107421875;2073,830180759022;-0,011925485921783774;;;0,0;True;
2016-07-01;2099,340087890625;2108,7099609375;2097,89990234375;2102,949951171875;2100,4849586867076;-0,0011721593677461728;;;0,0;True;
2016-07-05;2095,050048828125;2095,050048828125;2080,860107421875;2088,550048828125;2109,410593020123;0,009988050898614098;;;0,0;True;
2016-07-06;2084,429931640625;2100,719970703125;2074,02001953125;2099,72998046875;2092,2482562823925;-0,0035631839598191384;2084,429931640625;2099,72998046875;0,007340159818220782;True;True
2016-07-07;2100,419921875;2109,080078125;2089,389892578125;2097,89990234375;2096,955580007919;-0,00045012745116024266;;;0,0;True;
2016-07-08;2106,969970703125;2131,7099609375;2106,969970703125;2129,89990234375;2098,564165407415;-0,01471230497820708;;;0,0;True;
2016-07-11;2131,719970703125;2143,159912109375;2131,719970703125;2137,159912109375;2128,1325047723662;-0,004224020526427896;;;0,0;True;
2016-07-12;2139,5;2155,39990234375;2139,5;2152,139892578125;2138,023554526469;-0,00655921025409989;;;0,0;True;
2016-07-13;2153,81005859375;2156,449951171875;2146,2099609375;2152,429931640625;2157,2712169861343;0,002249218557288435;;;0,0;True;
2016-07-14;2157,8798828125;2168,989990234375;2157,8798828125;2163,75;2150,277161268188;-0,006226615242894029;;;0,0;True;
2016-07-15;2165,1298828125;2169,050048828125;2155,7900390625;2161,739990234375;2168,4788391823554;0,003117326310482671;;;0,0;True;
2016-07-18;2162,0400390625;2168,35009765625;2159,6298828125;2166,889892578125;2158,789179623631;-0,0037384054363999164;;;0,0;True;
2016-07-19;2163,7900390625;2164,6298828125;2159,010009765625;2163,780029296875;2172,4942255024753;0,004027302261603749;;;0,0;True;
2016-07-20;2166,10009765625;2175,6298828125;2164,889892578125;2173,02001953125;2159,7610449127633;-0,006101634821269131;;;0,0;True;
2016-07-21;2172,909912109375;2174,56005859375;2159,75;2165,169921875;2177,6142399082637;0,0057475018046100335;;;0,0;True;
2016-07-22;2166,469970703125;2175,110107421875;2163,239990234375;2175,030029296875;2162,493307975872;-0,005763930222634994;2166,469970703125;2175,030029296875;0,0039511549707618165;True;True
2016-07-25;2173,7099609375;2173,7099609375;2161,949951171875;2168,47998046875;2179,2741980192095;0,0049777805871771275;;;0,0;True;
2016-07-26;2168,969970703125;2173,5400390625;2160,179931640625;2169,179931640625;2164,859060880919;-0,001991937458336146;;;0,0;True;
2016-07-27;2169,81005859375;2174,97998046875;2159,070068359375;2166,580078125;2175,801875974369;0,00425638449392074;;;0,0;True;
2016-07-28;2166,050048828125;2172,85009765625;2159,739990234375;2170,06005859375;2160,5972399842185;-0,004360625214983038;;;0,0;True;
2016-07-29;2168,830078125;2177,090087890625;2163,489990234375;2173,60009765625;2176,32615364825;0,0012541662999276948;;;0,0;True;
2016-08-01;2173,14990234375;2178,2900390625;2166,2099609375;2170,840087890625;2167,849781150942;-0,001377488261969928;;;0,0;True;
2016-08-02;2169,93994140625;2170,199951171875;2147,580078125;2157,030029296875;2178,379189240871;0,009897479244159957;;;0,0;True;
2016-08-03;2156,81005859375;2163,7900390625;2152,56005859375;2163,7900390625;2154,2094161979358;-0,004427704486852702;2156,81005859375;2163,7900390625;0,0032362518159345655;True;True
2016-08-04;2163,510009765625;2168,18994140625;2159,070068359375;2164,25;2166,048939597334;0,000831206929575723;;;0,0;True;
2016-08-05;2168,7900390625;2182,8701171875;2168,7900390625;2182,8701171875;2160,096317484127;-0,01043296141353367;;;0,0;True;
2016-08-08;2183,760009765625;2185,43994140625;2177,85009765625;2180,889892578125;2186,4696506135533;0,0025584776445692903;;;0,0;True;
2016-08-09;2182,239990234375;2187,659912109375;2178,610107421875;2181,739990234375;2178,8928513782457;-0,001304985410210735;;;0,0;True;
2016-08-10;2182,81005859375;2183,409912109375;2172,0;2175,489990234375;2188,737054400358;0,006089232414512535;;;0,0;True;
2016-08-11;2177,969970703125;2188,449951171875;2177,969970703125;2185,7900390625;2170,725689076149;-0,00689194740443233;2177,793369128356;2185,7900390625;0,003671913987572051;True;True
2016-08-12;2183,739990234375;2186,280029296875;2179,419921875;2184,050048828125;2189,9752532301936;0,0027129435084365383;;;0,0;True;
2016-08-15;2186,080078125;2193,81005859375;2186,080078125;2190,14990234375;2180,0906214558245;-0,004592964562453394;;;0,0;True;
2016-08-16;2186,239990234375;2186,239990234375;2178,139892578125;2178,14990234375;2196,2797729463355;0,008323518313903655;;;0,0;True;
2016-08-17;2177,840087890625;2183,080078125;2168,5;2182,219970703125;2175,0329313238044;-0,0032934532154450524;2177,840087890625;2182,219970703125;0,0020111131376694402;True;True
2016-08-18;2181,89990234375;2187,030029296875;2180,4599609375;2187,02001953125;2187,091117723513;3,2509163897964655e-05;;;0,0;True;
2016-08-19;2184,239990234375;2185,0;2175,1298828125;2183,8701171875;2180,2390424550294;-0,001662678885476443;;;0,0;True;
2016-08-22;2181,580078125;2185,14990234375;2175,9599609375;2182,639892578125;2192,5132991424525;0,004523607672480168;;;0,0;True;
2016-08-23;2187,81005859375;2193,419921875;2186,800048828125;2186,89990234375;2177,166396747243;-0,004450823554418393;;;0,0;True;
2016-08-24;2185,090087890625;2186,659912109375;2171,25;2175,43994140625;2191,691727100799;0,007470574289466958;;;0,0;True;
2016-08-25;2173,2900390625;2179,0;2169,739990234375;2172,469970703125;2173,6032739456195;0,0005216657803226443;2173,2900390625;2172,469970703125;-0,000377339584056946;False;False
2016-08-26;2175,10009765625;2187,93994140625;2160,389892578125;2169,0400390625;2176,830422095641;0,0035916271220646223;;;0,0;True;
2016-08-29;2170,18994140625;2183,47998046875;2170,18994140625;2180,3798828125;2164,2001473925784;-0,007420603880756382;;;0,0;True;
2016-08-30;2179,449951171875;2182,27001953125;2170,409912109375;2176,1201171875;2183,5941834790488;0,0034345835197775454;;;0,0;True;
2016-08-31;2173,56005859375;2173,7900390625;2161,35009765625;2170,949951171875;2174,0517833393724;0,001428790270279201;;;0,0;True;
2016-09-01;2171,330078125;2173,56005859375;2157,090087890625;2170,860107421875;2177,3416960153263;0,0029857237558936767;;;0,0;True;
2016-09-02;2177,489990234375;2184,8701171875;2173,590087890625;2179,97998046875;2165,2889769407775;-0,006739054330587746;;;0,0;True;
2016-09-06;2181,610107421875;2186,570068359375;2175,10009765625;2186,47998046875;2183,666040145939;-0,0012869728275343162;;;0,0;True;
2016-09-07;2185,169921875;2187,8701171875;2179,070068359375;2186,159912109375;2183,1131808356936;-0,0013936452026246382;;;0,0;True;
2016-09-08;2182,760009765625;2184,93994140625;2177,489990234375;2181,300048828125;2192,356118875453;0,005068569110090015;;;0,0;True;
2016-09-09;2169,080078125;2169,080078125;2127,81005859375;2127,81005859375;2178,955813138383;0,024036804571943238;2169,080078125;2127,81005859375;-0,01902650803326944;False;False
2016-09-12;2120,860107421875;2163,300048828125;2119,1201171875;2159,0400390625;2139,2262756885175;-0,009177117151836667;2120,860107421875;2159,0400390625;0,018002098067201988;True;True
2016-09-13;2150,469970703125;2150,469970703125;2120,27001953125;2127,02001953125;2144,6299960658316;0,008279177616044464;;;0,0;True;
2016-09-14;2127,860107421875;2141,330078125;2119,89990234375;2125,77001953125;2133,896787875834;0,0038229762720880522;2127,860107421875;2125,77001953125;-0,0009822487311712536;False;False
2016-09-15;2125,360107421875;2151,31005859375;2122,360107421875;2147,260009765625;2128,224775053287;-0,00886489508758459;;;0,0;True;
2016-09-16;2146,47998046875;2146,47998046875;2131,199951171875;2139,159912109375;2135,8016219285305;-0,001569910768163596;;;0,0;True;
2016-09-19;2143,989990234375;2153,610107421875;2135,909912109375;2139,1201171875;2151,467713750876;0,005772278267202058;;;0,0;True;
2016-09-20;2145,93994140625;2150,800048828125;2139,169921875;2139,760009765625;2133,939974870547;-0,00271994750276483;2140,710375182122;2139,760009765625;-0,0004439486198202225;False;False
2016-09-21;2144,580078125;2165,110107421875;2139,570068359375;2163,1201171875;2143,757362959801;-0,008951307915750273;;;0,0;True;
2016-09-22;2170,93994140625;2179,989990234375;2170,93994140625;2177,179931640625;2157,055192072451;-0,009243489376189906;;;0,0;True;
2016-09-23;2173,2900390625;2173,75;2163,969970703125;2164,68994140625;2181,5640795913596;0,007795175587200998;;;0,0;True;
2016-09-26;2158,5400390625;2158,5400390625;2145,0400390625;2146,10009765625;2168,7442849538756;0,01055131926155517;2158,5400390625;2146,10009765625;-0,005763127475575058;False;False
2016-09-27;2146,0400390625;2161,1298828125;2141,550048828125;2159,929931640625;2149,66637185578;-0,004751802192513144;2146,0400390625;2159,929931640625;0,006472336175140869;True;True
2016-09-28;2161,85009765625;2172,39990234375;2151,7900390625;2171,3701171875;2153,1794245791298;-0,008377518169003784;;;0,0;True;
2016-09-29;2168,89990234375;2172,669921875;2145,199951171875;2151,1298828125;2172,621160101683;0,009990692547622526;;;0,0;True;
2016-09-30;2156,510009765625;2175,300048828125;2156,510009765625;2168,27001953125;2157,144011999443;-0,005131283203469339;2156,510009765625;2168,27001953125;0,005453259995256365;True;True
2016-10-03;2164,330078125;2164,409912109375;2154,77001953125;2161,199951171875;2164,126527205861;0,0013541440403970206;;;0,0;True;
2016-10-04;2163,3701171875;2165,4599609375;2144,010009765625;2150,489990234375;2162,473539257259;0,00557247375123926;;;0,0;True;
2016-10-05;2155,14990234375;2163,949951171875;2155,14990234375;2159,72998046875;2156,015177083961;-0,0017200314013248175;2151,6611715609724;2159,72998046875;0,003750036954900171;True;True
2016-10-06;2158,219970703125;2162,929931640625;2150,280029296875;2160,77001953125;2152,991829333645;-0,0035997307104864706;;;0,0;True;
2016-10-07;2164,18994140625;2165,860107421875;2144,85009765625;2153,739990234375;2165,410217237093;0,005418586763320521;;;0,0;True;
2016-10-10;2160,389892578125;2169,60009765625;2160,389892578125;2163,659912109375;2153,764391567251;-0,004573510137495074;2154,583166150908;2163,659912109375;0,004212761939787368;True;True
2016-10-11;2161,35009765625;2161,56005859375;2128,840087890625;2136,72998046875;2163,600288553025;0,012575434579890299;;;0,0;True;
2016-10-12;2137,669921875;2145,360107421875;2132,77001953125;2139,179931640625;2140,3406401338466;0,0005425950739597063;2137,669921875;2139,179931640625;0,0007063811630472205;True;True
2016-10-13;2130,260009765625;2138,18994140625;2114,719970703125;2132,550048828125;2139,2324751269052;0,0031335378517622914;;;0,0;True;
2016-10-14;2139,679931640625;2149,18994140625;2132,97998046875;2132,97998046875;2128,647938386439;-0,0020309811259264787;;;0,0;True;
2016-10-17;2132,949951171875;2135,610107421875;2124,429931640625;2126,5;2138,2829102044925;0,005540987634372163;;;0,0;True;
2016-10-18;2138,31005859375;2144,3798828125;2135,489990234375;2139,60009765625;2122,3325793206413;-0,00807044192721984;2127,5914956534702;2139,60009765625;0,005644223539769122;True;True
2016-10-19;2140,81005859375;2148,43994140625;2138,14990234375;2144,2900390625;2142,7671874874554;-0,00071018917557919;;;0,0;True;
2016-10-20;2142,510009765625;2147,179931640625;2133,43994140625;2141,340087890625;2140,235406337126;-0,0005158832825044035;;;0,0;True;
2016-10-21;2139,429931640625;2142,6298828125;2130,090087890625;2141,159912109375;2149,514259388865;0,0039017857714604975;;;0,0;True;
2016-10-24;2148,5;2154,7900390625;2146,909912109375;2151,330078125;2135,96656996249;-0,007141399787381708;;;0,0;True;
2016-10-25;2149,719970703125;2151,43994140625;2141,929931640625;2143,159912109375;2155,033799596858;0,005540364683191745;;;0,0;True;
