,open,high,low,close,adjclose,volume
2019-10-02,46.900001525878906,46.900001525878906,45.099998474121094,45.099998474121094,42.172847747802734,24637800.0
2019-10-03,45.31999969482422,45.810001373291016,44.220001220703125,45.439998626708984,42.490779876708984,24569900.0
2019-10-04,45.70000076293945,46.790000915527344,45.68000030517578,46.59000015258789,43.56614303588867,21339100.0
2019-10-07,46.29999923706055,46.97999954223633,46.040000915527344,46.040000915527344,43.051841735839844,12531500.0
2019-10-08,46.29999923706055,46.369998931884766,45.31999969482422,45.31999969482422,42.378570556640625,14671300.0
2019-10-09,45.66999816894531,46.040000915527344,45.33000183105469,45.66999816894531,42.70585250854492,9509400.0
2019-10-10,46.060001373291016,47.45000076293945,46.060001373291016,47.2400016784668,44.173954010009766,15441700.0
2019-10-11,48.029998779296875,48.91999816894531,48.0,48.63999938964844,45.483089447021484,24527700.0
2019-10-14,48.20000076293945,48.25,47.560001373291016,47.9900016784668,44.87527847290039,11520400.0
2019-10-15,47.880001068115234,48.290000915527344,47.529998779296875,47.90999984741211,44.800472259521484,14669700.0
2019-10-16,47.38999938964844,47.52000045776367,46.63999938964844,46.79999923706055,43.76251220703125,24417100.0
2019-10-17,46.9900016784668,47.04999923706055,46.61000061035156,46.709999084472656,43.67835235595703,14158400.0
2019-10-18,46.88999938964844,47.18000030517578,46.02000045776367,46.029998779296875,43.04248809814453,16452100.0
2019-10-21,46.41999816894531,47.209999084472656,46.2599983215332,47.209999084472656,44.14590072631836,13486800.0
2019-10-22,47.279998779296875,47.540000915527344,47.099998474121094,47.29999923706055,44.23006057739258,15194800.0
2019-10-23,47.599998474121094,47.83000183105469,47.029998779296875,47.11000061035156,44.052391052246094,12362800.0
2019-10-24,47.459999084472656,47.56999969482422,46.52000045776367,46.75,43.715755462646484,14646600.0
2019-10-25,47.75,48.560001373291016,47.54999923706055,48.560001373291016,45.40828323364258,21754000.0
2019-10-28,48.650001525878906,48.79999923706055,48.34000015258789,48.70000076293945,45.53919982910156,10932200.0
2019-10-29,48.40999984741211,48.79999923706055,48.08000183105469,48.650001525878906,45.4924430847168,10091200.0
2019-10-30,48.400001525878906,48.619998931884766,47.689998626708984,48.59000015258789,45.436336517333984,15325200.0
2019-10-31,48.099998474121094,48.47999954223633,46.86000061035156,47.20000076293945,44.13655090332031,21765000.0
2019-11-01,47.79999923706055,48.70000076293945,47.7599983215332,48.439998626708984,45.29607009887695,20151300.0
2019-11-04,49.08000183105469,49.81999969482422,49.08000183105469,49.81999969482422,46.58650588989258,20980000.0
2019-11-05,50.06999969482422,50.279998779296875,49.43000030517578,49.869998931884766,46.63325881958008,15951200.0
2019-11-06,49.900001525878906,49.970001220703125,48.900001525878906,49.689998626708984,46.46493911743164,14879300.0
2019-11-07,49.84000015258789,50.529998779296875,49.540000915527344,50.11000061035156,46.85768127441406,26788900.0
2019-11-08,49.33000183105469,49.54999923706055,48.810001373291016,49.18000030517578,45.988040924072266,19854000.0
2019-11-11,48.439998626708984,48.439998626708984,47.959999084472656,48.130001068115234,45.00619125366211,20385800.0
2019-11-12,48.29999923706055,48.4900016784668,47.900001525878906,47.900001525878906,44.79111862182617,13130500.0
2019-11-13,47.650001525878906,48.060001373291016,46.970001220703125,47.119998931884766,44.06174087524414,16882100.0
2019-11-14,47.349998474121094,47.58000183105469,46.959999084472656,47.0,43.94953536987305,14155900.0
2019-11-18,47.720001220703125,48.04999923706055,47.47999954223633,47.61000061035156,44.51994323730469,16777800.0
2019-11-19,48.11000061035156,48.4900016784668,47.720001220703125,48.16999816894531,45.04359436035156,13108100.0
2019-11-21,47.7599983215332,48.41999816894531,47.70000076293945,48.41999816894531,45.277366638183594,15624200.0
2019-11-22,48.54999923706055,50.029998779296875,48.54999923706055,50.029998779296875,46.78287124633789,27680500.0
2019-11-25,50.540000915527344,51.18000030517578,50.43000030517578,50.86000061035156,47.55900573730469,24507100.0
2019-11-26,50.599998474121094,51.5,50.459999084472656,51.220001220703125,47.8956413269043,32446500.0
2019-11-27,50.93000030517578,51.20000076293945,50.130001068115234,50.58000183105469,47.29718017578125,13507600.0
2019-11-28,50.560001373291016,50.880001068115234,49.689998626708984,50.369998931884766,47.100807189941406,10145300.0
2019-11-29,50.369998931884766,50.470001220703125,49.81999969482422,49.97999954223633,46.73611831665039,10290800.0
2019-12-02,50.150001525878906,51.689998626708984,50.11000061035156,51.34000015258789,48.007850646972656,23952200.0
2019-12-03,51.25,51.2599983215332,50.25,50.41999816894531,47.147560119628906,13479700.0
2019-12-04,50.83000183105469,51.029998779296875,50.529998779296875,50.91999816894531,47.615108489990234,9105800.0
2019-12-05,50.70000076293945,51.08000183105469,50.54999923706055,50.95000076293945,47.643165588378906,9503500.0
2019-12-06,51.25,51.689998626708984,51.029998779296875,51.349998474121094,48.0172004699707,13892600.0
2019-12-09,52.25,52.4900016784668,51.33000183105469,51.439998626708984,48.10136032104492,19388300.0
2019-12-10,51.220001220703125,51.43000030517578,50.900001525878906,51.20000076293945,47.87693786621094,13878600.0
2019-12-11,51.380001068115234,52.04999923706055,51.220001220703125,51.83000183105469,48.46604919433594,15572100.0
2019-12-12,52.099998474121094,53.060001373291016,51.72999954223633,52.95000076293945,49.51335906982422,25140900.0
2019-12-13,53.29999923706055,54.0,52.84000015258789,53.7599983215332,50.270782470703125,28172500.0
2019-12-16,54.5,54.66999816894531,53.34000015258789,53.34000015258789,49.87804412841797,21806800.0
2019-12-17,53.25,53.709999084472656,53.04999923706055,53.41999816894531,49.952850341796875,13570300.0
2019-12-18,53.279998779296875,53.540000915527344,52.599998474121094,53.470001220703125,49.99960708618164,22924500.0
2019-12-19,53.5,54.2400016784668,53.220001220703125,54.0,50.49520492553711,17683200.0
2019-12-20,54.77000045776367,54.9900016784668,54.150001525878906,54.790000915527344,51.23393249511719,42124200.0
2019-12-23,54.900001525878906,54.97999954223633,54.400001525878906,54.58000183105469,51.03756332397461,10225700.0
2019-12-26,54.810001373291016,55.0,54.5099983215332,54.790000915527344,51.23393249511719,20410000.0
2019-12-27,53.9900016784668,54.0,53.41999816894531,53.599998474121094,51.44928741455078,13920400.0
2019-12-30,53.650001525878906,53.86000061035156,53.20000076293945,53.29999923706055,51.16132736206055,11928100.0
2020-01-02,53.97999954223633,54.439998626708984,53.75,54.33000183105469,52.150001525878906,17509700.0
2020-01-03,53.68000030517578,54.5,53.58000183105469,53.93000030517578,51.766048431396484,17284800.0
2020-01-06,53.79999923706055,53.79999923706055,53.150001525878906,53.61000061035156,51.45888900756836,32787800.0
2020-01-07,53.5,54.189998626708984,53.400001525878906,54.0,51.8332405090332,16326400.0
2020-01-08,54.20000076293945,54.369998931884766,53.619998931884766,54.0099983215332,51.842838287353516,15298500.0
2020-01-09,53.75,53.869998931884766,53.04999923706055,53.29999923706055,51.16132736206055,14638000.0
2020-01-10,53.75,53.869998931884766,53.11000061035156,53.36000061035156,51.21892166137695,9129200.0
2020-01-13,53.63999938964844,55.63999938964844,53.5099983215332,55.29999923706055,53.081077575683594,27497400.0
2020-01-14,55.29999923706055,56.349998474121094,55.0,55.63999938964844,53.407432556152344,27817000.0
2020-01-15,55.29999923706055,56.08000183105469,55.11000061035156,55.459999084472656,53.234657287597656,21425300.0
2020-01-16,55.599998474121094,55.95000076293945,55.099998474121094,55.16999816894531,52.95629119873047,13149100.0
2020-01-17,56.25,57.09000015258789,56.099998474121094,57.0,54.71286392211914,36524100.0
2020-01-20,57.0,57.36000061035156,56.529998779296875,57.36000061035156,55.05841827392578,16746300.0
2020-01-21,56.79999923706055,57.0099983215332,55.7400016784668,56.029998779296875,53.78178405761719,25436800.0
2020-01-22,56.599998474121094,56.849998474121094,56.060001373291016,56.29999923706055,54.040950775146484,17269400.0
2020-01-23,55.43000030517578,55.72999954223633,54.709999084472656,55.5,53.27305221557617,23028900.0
2020-01-24,55.619998931884766,55.72999954223633,53.689998626708984,53.79999923706055,51.641265869140625,19744800.0
2020-01-27,51.65999984741211,51.81999969482422,50.47999954223633,50.5099983215332,48.4832763671875,38779700.0
2020-01-28,51.20000076293945,52.09000015258789,51.08000183105469,51.20000076293945,49.145591735839844,23046400.0
2020-01-29,51.70000076293945,51.88999938964844,50.459999084472656,50.75,48.713645935058594,23323000.0
2020-01-30,49.970001220703125,51.5,49.79999923706055,51.5,49.43355178833008,23083200.0
2020-01-31,50.959999084472656,51.060001373291016,49.79999923706055,50.27000045776367,48.252906799316406,29988200.0
2020-02-03,50.5,51.09000015258789,49.79999923706055,50.90999984741211,48.867225646972656,18858200.0
